,tgde,tgdu,Qe,Qu,Qf,ReRefIndx,ExtCoeff,AtnuCnstNm,AtnuCnstdB,PhsCnst,PhsVel,Res,React,Condt,Skd,Eddy
6.800000000000005,0.4719215750653742,-0.06192707272356933,0.4719215750653742,-0.06192707272356933,-0.07128076481994068,2.9910970874538,0.5738292137688796,426.2835639821673,3779.3789242382177,81.78068287670092,522441958.0017182,1126.8369433487542,216.1788595762292,1.5224724825599185,2.3458563371723917,-0.009275740944539037
6.900000000000006,0.47770986241238544,-0.06578005115089547,0.4777098624123854,-0.06578005115089548,-0.07628430457252432,2.978648023064598,0.5728092398928589,430.7521395587451,3818.9967790710875,82.83583818305894,523372245.280252,1122.1470034191138,215.79460449819388,1.5540361400001985,2.3215206801395865,-0.009752778257295737
7.000000000000005,0.48552177368652094,-0.07188334360238259,0.4855217736865209,-0.07188334360238259,-0.08437544953752776,2.970230178221105,0.5716009898656464,435.75994931527555,3863.3954194353155,83.85909624067988,524478549.39940816,1118.9757460925587,215.33942008670286,1.5938879278787428,2.2948414639099672,-0.010545336913179966
7.100000000000005,0.4899376924729642,-0.07652693377278832,0.48993769247296415,-0.07652693377278831,-0.09069292115801753,2.960004219946694,0.5680204064135685,440.46341776251904,3905.0958062723626,84.52427462156832,527784661.6336612,1115.1233176264006,213.99050576042828,1.6212791475228774,2.2703361043689707,-0.011101494877380833
7.2000000000000055,0.496894335315673,-0.08166425769151388,0.49689433531567295,-0.08166425769151389,-0.09772535572772696,2.951426816685166,0.5671229710109902,445.37279050111016,3948.6217158479826,85.57933360520394,528619846.70726794,1111.8919498070038,213.65241463990392,1.6566514061834818,2.2453100443672196,-0.011709950457062001
7.300000000000006,0.49601675625938346,-0.08206875193558415,0.4960167562593835,-0.08206875193558415,-0.09833958782297247,2.940074049557098,0.5632560224969392,449.8215879481507,3988.0642201577507,86.17630515091963,532249005.8268824,1107.6150182881972,212.19561791406795,1.6638218796174173,2.2231036188402467,-0.011605548452251934
7.400000000000006,0.5004249326178272,-0.08729911871435933,0.5004249326178272,-0.08729911871435933,-0.10574661308972792,2.933295023267564,0.5594313483585502,454.9321511598919,4033.3738603254624,86.76362408699293,535887841.96601236,1105.0611535891805,210.7547472270265,1.696864805337688,2.1981299792736277,-0.012231392643486933
7.500000000000005,0.510680160848019,-0.09285051067780942,0.510680160848019,-0.09285051067780942,-0.11348384134167687,2.927854571685967,0.562431971835185,460.2247071799884,4080.2970268929157,88.40776862679314,533028833.7304038,1103.0115705594762,211.88517304995756,1.732729967983281,2.1728516187830653,-0.012772173826859164
7.600000000000006,0.5024953251352937,-0.0874587458745879,0.5024953251352937,-0.0874587458745879,-0.10588852438611278,2.912875833325478,0.5577953929279112,463.9751599277309,4113.548090900071,88.84800501270148,537459544.8455861,1097.368625761679,210.13843322483365,1.7156240856691614,2.155287796346168,-0.011868533127413873
7.700000000000006,0.5090235315916237,-0.09468989836133485,0.5090235315916237,-0.09468989836133485,-0.11632989118976274,2.9137459979736104,0.554982522884496,470.22052347151663,4168.91873463565,89.5631165550396,540183601.533689,1097.6964431623326,209.07873981165278,1.7652282514898903,2.126661747167602,-0.012753981951437404
7.800000000000006,0.5233793634950916,-0.10070834616569203,0.5233793634950916,-0.10070834616569203,-0.12470377185518229,2.9036844103892423,0.5611552237460861,474.6824563129741,4208.477695776071,91.73536181397256,534241588.26979285,1093.905938117758,211.40418334214058,1.7976130446884597,2.1066714952293633,-0.013254621118467287
7.900000000000006,0.5178776656876533,-0.09281192566877752,0.5178776656876533,-0.09281192566877751,-0.11307715228046387,2.8907267603669378,0.5638925900395682,478.62270795246747,4243.411493981623,93.36468674223977,531648160.1202875,1089.0243985631375,212.43543220394167,1.782379196132214,2.089328365296264,-0.011995451318525856
8.000000000000007,0.5161889731711035,-0.09610443005447511,0.5161889731711035,-0.09610443005447512,-0.11809062694611196,2.8866704548998956,0.556218603780902,484.0011122333558,4291.095780927465,93.25983934808954,538983155.1159158,1087.4962653330451,209.54440895521898,1.8050744761180402,2.066110954550578,-0.012347675770181279
8.100000000000007,0.5338605133523454,-0.10443037974683554,0.5338605133523454,-0.10443037974683554,-0.12982613882527658,2.880153652492702,0.5633460765524585,488.94481129765586,4334.926023587662,95.63557168445705,532163922.81394273,1085.0411883194197,212.22954400663218,1.8557567998653026,2.045220599326962,-0.013161126454591636
8.200000000000006,0.533554353975085,-0.09947325769854266,0.533554353975085,-0.09947325769854266,-0.12226837382324222,2.86785066570653,0.5678922439982662,492.86678439659187,4369.697766446056,97.59755887227644,527903772.5349094,1080.4062802509586,213.9422230935375,1.8501101007145273,2.028945815904966,-0.01228817370865895
8.300000000000006,0.530789622927685,-0.09994921279837446,0.530789622927685,-0.09994921279837446,-0.12313609337908982,2.8595131378938867,0.5623407648283629,497.42699914660824,4410.128083193931,97.82206468630021,533115286.58517647,1077.2652807846116,211.85081260568765,1.858312000771661,2.0103452400364517,-0.012231664632940006
